customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,feedback_topic,churn_probability,origin,num_addons,status_venda,recommended_action,priority_score,churn_probability_display
3143-ILDAL,Male,0,No,No,56.0,Yes,Yes,Fibra ótica,No,Yes,No,Yes,No,Yes,Mensal,Yes,Fatura digital,94.45,5124.6,Alto Preço,0.9998192191123962,inference,3,CRÍTICO,"Cliente com alta probabilidade de churn devido ao preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",141.65,100.0%
1481-ZUWZA,Male,0,No,No,28.0,Yes,Yes,Fibra ótica,Yes,Yes,No,No,No,Yes,Mensal,Yes,Cartão de crédito,94.5,2659.4,Alto Preço,0.9988381266593933,inference,3,CRÍTICO,Cliente com alta probabilidade de churn devido ao preço. Ofereça 15% de desconto por fidelidade de 1 ano.,141.59,99.9%
9223-UCPVT,Female,0,No,No,1.0,Yes,No,Fibra ótica,No,No,Yes,No,Yes,Yes,Mensal,No,Fatura digital,94.4,94.4,Alto Preço,0.9998468160629272,inference,3,CRÍTICO,"O cliente tem Fibra com risco de preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",141.58,100.0%
9658-WYUFB,Female,0,No,No,17.0,Yes,Yes,Fibra ótica,Yes,Yes,No,No,Yes,No,Mensal,Yes,Fatura digital,94.4,1617.5,Oferta do Concorrente,0.99937504529953,inference,3,CRÍTICO,"O cliente tem Fiber Optic com risco de churn por competitor_offer, ofereça 15% de desconto por fidelidade de 1 ano.",141.51,99.9%
1374-DMZUI,Female,1,No,No,4.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,94.3,424.45,Problema de conexão,0.9997766613960266,inference,2,CRÍTICO,"O cliente tem Fibra com risco de churn por internet_connection, ofereça visita técnica VIP ou troca de equipamento e desconto de 15% por fidelidade.",141.42,100.0%
8621-MNIHH,Female,1,Yes,No,34.0,Yes,Yes,Fibra ótica,No,Yes,Yes,No,No,Yes,Mensal,Yes,Fatura digital,94.25,3217.55,Alto Preço,0.9998629093170166,inference,3,CRÍTICO,Cliente com alta probabilidade de churn devido ao preço. Ofereça 15% de desconto por fidelidade de 1 ano.,141.36,100.0%
7218-HKQFK,Male,0,Yes,No,2.0,Yes,No,Fibra ótica,No,No,No,Yes,Yes,Yes,Mensal,Yes,Fatura digital,94.2,167.5,Questões pessoais,0.9995711445808411,inference,3,CRÍTICO,O cliente tem Fibra com risco de churn por motivos pessoais. Ofereça 15% de desconto por fidelidade de 1 ano.,141.24,100.0%
9300-AGZNL,Male,1,No,No,1.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,94.0,94.0,Problema de conexão,0.9995131492614746,inference,2,CRÍTICO,"O cliente tem Fibra com risco de churn por internet_connection, ofereça visita técnica VIP ou troca de equipamento.",140.93,100.0%
9912-GVSEQ,Female,1,Yes,No,26.0,Yes,Yes,Fibra ótica,No,Yes,Yes,No,No,Yes,Mensal,Yes,Fatura digital,93.85,2381.55,Alto Preço,0.9999397993087769,inference,3,CRÍTICO,"O cliente tem Fibra com risco de preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",140.77,100.0%
9025-AOMKI,Female,0,No,No,6.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Débito automático,93.55,536.4,Problema de conexão,0.9997689127922058,inference,2,CRÍTICO,"""O cliente tem Fibra com risco de churn por internet_connection, ofereça visita técnica VIP ou troca de equipamento e desconto de 15% por fidelidade.""",140.29,100.0%
1731-TVIUK,Female,0,No,No,4.0,Yes,Yes,Fibra ótica,No,Yes,No,Yes,No,Yes,Mensal,Yes,Fatura digital,93.5,362.2,Oferta do Concorrente,0.999855637550354,inference,3,CRÍTICO,"O cliente tem Fiber Optic com risco de churn por competitor_offer, ofereça 15% de desconto por fidelidade de 1 ano.",140.23,100.0%
8290-YWKHZ,Female,1,Yes,No,32.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,93.2,2931.0,Alto Preço,0.9996875524520874,inference,2,CRÍTICO,Cliente com alta probabilidade de churn devido ao preço. Ofereça 15% de desconto por fidelidade de 1 ano.,139.76,100.0%
2840-XANRC,Male,1,Yes,No,24.0,Yes,No,Fibra ótica,No,No,Yes,No,Yes,Yes,Mensal,Yes,Fatura digital,93.15,2235.6000000000004,Alto Preço,0.9998530149459839,inference,3,CRÍTICO,"O cliente tem Fibra com risco de preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",139.7,100.0%
6100-QQHEB,Male,0,Yes,Yes,17.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,92.55,1515.1,Alto Preço,0.9996765851974487,inference,2,CRÍTICO,"O cliente tem Fibra com risco de preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",138.78,100.0%
5747-PMBSQ,Male,1,Yes,No,10.0,Yes,No,Fibra ótica,No,Yes,Yes,Yes,Yes,No,Mensal,Yes,Fatura física,92.5,934.1,Alto Preço,0.9988818764686584,inference,4,CRÍTICO,O cliente tem Fibra com alto risco de churn por preço. Ofereça 15% de desconto por fidelidade de 1 ano.,138.59,99.9%
8414-MYSHR,Male,1,No,No,5.0,Yes,No,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,91.4,449.75,Problema de conexão,0.9998762607574463,inference,2,CRÍTICO,"""O cliente tem Fibra com risco de churn por internet_connection, ofereça visita técnica VIP ou troca de equipamento e desconto de 15% por fidelidade.""",137.08,100.0%
4373-MAVJG,Female,0,Yes,Yes,14.0,Yes,Yes,Fibra ótica,No,Yes,No,No,No,Yes,Mensal,Yes,Débito automático,90.9,1259.0,Alto Preço,0.9997664093971252,inference,2,CRÍTICO,"O cliente tem Fibra com risco de churn por preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",136.32,100.0%
7294-TMAOP,Female,0,No,No,1.0,Yes,No,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,No,Fatura digital,90.55,90.55,Alto Preço,0.9998431205749512,inference,2,CRÍTICO,"O cliente tem Fibra com risco de preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",135.8,100.0%
7156-MHUGY,Male,1,No,No,13.0,Yes,No,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,90.5,1201.15,Alto Preço,0.9997182488441467,inference,2,CRÍTICO,"O cliente tem Fibra com risco de churn por preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",135.71,100.0%
2034-GDRCN,Female,0,No,No,2.0,Yes,No,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,90.4,168.2,Questões pessoais,0.999516487121582,inference,2,CRÍTICO,O cliente tem Fibra com risco de churn por motivos pessoais. Ofereça 15% de desconto por fidelidade de 1 ano.,135.53,100.0%
4873-ILOLJ,Male,0,No,No,24.0,Yes,No,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,90.35,2238.5,Oferta do Concorrente,0.9996844530105591,inference,2,CRÍTICO,"O cliente tem Fiber Optic com risco de churn por competitor_offer, ofereça 15% de desconto por fidelidade de 1 ano.",135.48,100.0%
6319-IEJWJ,Male,0,Yes,Yes,20.0,Yes,No,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,90.2,1804.0,Alto Preço,0.99981290102005,inference,2,CRÍTICO,"O cliente tem Fibra com risco de preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",135.27,100.0%
9170-CCKOU,Male,0,Yes,No,17.0,Yes,Yes,Fibra ótica,Yes,Yes,Yes,No,No,No,Mensal,No,Cartão de crédito,90.2,1454.15,Alto Preço,0.9996455907821655,inference,3,CRÍTICO,"O cliente tem Fibra com risco de preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",135.25,100.0%
0634-SZPQA,Female,0,No,No,23.0,Yes,Yes,Fibra ótica,Yes,No,No,No,Yes,No,Mensal,Yes,Débito automático,90.05,2169.8,Oferta do Concorrente,0.9992891550064087,inference,2,CRÍTICO,"O cliente tem Fiber Optic com risco de churn por competitor_offer, ofereça 15% de desconto por fidelidade de 1 ano.",134.98,99.9%
4554-YGZIH,Male,1,Yes,No,49.0,Yes,Yes,Fibra ótica,No,Yes,No,No,No,Yes,Mensal,No,Cartão de crédito,90.05,4547.25,Oferta do Concorrente,0.9987965822219849,inference,2,CRÍTICO,"O cliente tem Fiber Optic com risco de churn por competitor_offer, ofereça 15% de desconto por fidelidade de 1 ano.",134.91,99.9%
9526-JAWYF,Male,0,No,No,26.0,Yes,No,Fibra ótica,No,Yes,Yes,No,Yes,No,Mensal,No,Fatura digital,89.8,2334.7999999999997,Alto Preço,0.9999127388000488,inference,3,CRÍTICO,"O cliente tem Fibra com risco de preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",134.69,100.0%
8079-XRJRS,Male,0,Yes,No,65.0,Yes,Yes,Fibra ótica,Yes,Yes,Yes,No,No,No,1 ano,No,Fatura digital,89.75,5769.6,Oferta do Concorrente,0.9996753931045532,inference,3,CRÍTICO,"O cliente tem Fiber Optic com risco de churn por competitor_offer, ofereça 15% de desconto por fidelidade.",134.58,100.0%
8922-LIEGH,Female,1,No,No,25.0,Yes,Yes,Fibra ótica,No,Yes,No,No,No,Yes,Mensal,Yes,Fatura digital,89.7,2187.55,Oferta do Concorrente,0.9998908042907715,inference,2,CRÍTICO,"O cliente tem Fiber Optic com risco de churn por competitor_offer, ofereça 15% de desconto por fidelidade de 1 ano.",134.54,100.0%
2074-GKOWZ,Male,0,Yes,Yes,2.0,Yes,No,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Débito automático,89.55,185.55,Problema de conexão,0.9998506307601929,inference,2,CRÍTICO,"O cliente tem Fibra com risco de churn por internet_connection, ofereça visita técnica VIP ou troca de equipamento e desconto de 15% por fidelidade.",134.3,100.0%
9565-DJPIB,Female,0,No,Yes,4.0,Yes,Yes,Fibra ótica,No,Yes,No,No,Yes,No,Mensal,No,Fatura física,89.6,365.65,Problemas de pagamento,0.9988986253738403,inference,2,CRÍTICO,"O cliente tem billing_issues e Fibra, ofereça 15% de desconto por fidelidade de 1 ano.",134.25,99.9%
0970-ETWGE,Male,0,No,No,1.0,Yes,No,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,89.55,89.55,Questões pessoais,0.9993384480476379,inference,2,CRÍTICO,O cliente tem Fibra com risco de churn alto por motivos pessoais. Ofereça 15% de desconto por fidelidade de 1 ano.,134.24,99.9%
2856-NNASM,Male,1,No,No,43.0,Yes,No,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura física,89.55,3856.75,Oferta do Concorrente,0.9989342093467712,inference,2,CRÍTICO,"O cliente tem Fiber Optic com risco de churn por competitor_offer, ofereça 15% de desconto por fidelidade de 1 ano.",134.18,99.9%
3374-LXDEV,Female,0,No,No,13.0,Yes,Yes,Fibra ótica,No,Yes,Yes,Yes,No,No,Mensal,No,Fatura digital,89.4,1132.35,Alto Preço,0.9999134540557861,inference,3,CRÍTICO,"O cliente tem Fibra com risco de preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",134.09,100.0%
1415-YFWLT,Female,1,No,No,1.0,Yes,No,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Fatura digital,89.3,89.3,Alto Preço,0.9998621940612793,inference,2,CRÍTICO,"O cliente tem Fibra com risco de churn por preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",133.93,100.0%
0345-HKJVM,Female,0,No,No,6.0,Yes,No,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,No,Fatura digital,89.3,577.6,Problema de conexão,0.9998525381088257,inference,2,CRÍTICO,"O cliente tem Fibra com risco de churn por internet_connection, ofereça visita técnica VIP ou troca de equipamento e desconto de 15% por fidelidade.",133.93,100.0%
1965-DDBWU,Male,0,No,No,16.0,Yes,Yes,Fibra ótica,No,No,No,Yes,No,Yes,Mensal,Yes,Cartão de crédito,89.05,1448.6,Oferta do Concorrente,0.9998695850372314,inference,2,CRÍTICO,"O cliente tem Fiber Optic com risco de churn por competitor_offer, ofereça 15% de desconto por fidelidade de 1 ano.",133.56,100.0%
3801-HMYNL,Male,0,Yes,Yes,1.0,Yes,No,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,No,Fatura física,89.15,89.15,Problemas de pagamento,0.9982205033302307,inference,2,CRÍTICO,"O cliente tem billing_issues, ofereça 15% de desconto por fidelidade de 1 ano.",133.49,99.8%
0311-UNPFF,Female,0,No,No,26.0,Yes,No,Fibra ótica,No,No,No,No,Yes,Yes,Mensal,Yes,Débito automático,88.8,2274.35,Oferta do Concorrente,0.9996967315673828,inference,2,CRÍTICO,"O cliente tem Fiber Optic com risco de churn por competitor_offer, ofereça 15% de desconto por fidelidade de 1 ano.",133.16,100.0%
5366-IJEQJ,Male,0,No,No,20.0,Yes,Yes,Fibra ótica,No,No,Yes,No,Yes,No,Mensal,Yes,Fatura digital,88.7,1761.45,Oferta do Concorrente,0.9999078512191772,inference,2,CRÍTICO,"O cliente tem Fiber Optic com risco de churn por competitor_offer, ofereça 15% de desconto por fidelidade de 1 ano.",133.04,100.0%
3097-NQYSN,Male,1,Yes,No,2.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,No,Mensal,Yes,Fatura física,86.85,156.35,Questões pessoais,0.9989639520645142,inference,1,CRÍTICO,"O cliente tem Fibra com risco de churn alto por razões pessoais, ofereça 15% de desconto por fidelidade de 1 ano.",130.14,99.9%
1925-TIBLE,Female,0,Yes,No,7.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,No,Mensal,Yes,Fatura digital,86.5,582.5,Alto Preço,0.9995051622390747,inference,1,CRÍTICO,"Cliente com risco de churn por high_price, ofereça 15% de desconto por fidelidade de 1 ano.",129.69,100.0%
7508-MYBOG,Male,0,Yes,No,14.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,No,Mensal,Yes,Fatura digital,86.1,1235.55,Oferta do Concorrente,0.9997826218605042,inference,1,CRÍTICO,"O cliente tem Fiber Optic com risco de churn por competitor_offer, ofereça 15% de desconto por fidelidade de 1 ano.",129.12,100.0%
9866-QEVEE,Male,0,No,No,19.0,Yes,Yes,Fibra ótica,No,No,No,No,No,Yes,Mensal,Yes,Débito automático,86.0,1532.45,Oferta do Concorrente,0.9997313618659973,inference,1,CRÍTICO,"O cliente tem Fiber Optic com risco de churn por competitor_offer, ofereça 15% de desconto por fidelidade de 1 ano.",128.97,100.0%
0378-TOVMS,Female,0,No,No,3.0,Yes,No,Fibra ótica,No,No,No,Yes,No,Yes,Mensal,No,Fatura digital,85.8,272.2,Problema de conexão,0.9997631907463074,inference,2,CRÍTICO,"O cliente tem Fibra com risco de churn por internet_connection, ofereça visita técnica VIP ou troca de equipamento e desconto de 15% por fidelidade.",128.67,100.0%
0259-GBZSH,Male,0,No,No,2.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,No,Mensal,Yes,Fatura digital,85.65,171.3,Alto Preço,0.999672532081604,inference,1,CRÍTICO,"O cliente tem Fibra com risco de preço alto, ofereça 15% de desconto por fidelidade.",128.43,100.0%
5914-DVBWJ,Female,1,No,No,18.0,Yes,Yes,Fibra ótica,No,Yes,No,Yes,No,No,Mensal,Yes,Fatura digital,85.45,1505.85,Alto Preço,0.9999115467071533,inference,2,CRÍTICO,"O cliente tem Fibra com risco de churn por preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",128.16,100.0%
0843-WTBXE,Male,0,No,No,53.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,No,Mensal,No,Débito automático,85.45,4517.25,Alto Preço,0.9995366334915161,inference,1,CRÍTICO,"Cliente com risco de churn por high_price, ofereça 15% de desconto por fidelidade de 1 ano.",128.12,100.0%
3138-BKYAV,Male,0,No,No,6.0,Yes,No,Fibra ótica,No,Yes,No,No,Yes,No,Mensal,Yes,Fatura digital,85.35,489.45,Alto Preço,0.9999113082885742,inference,2,CRÍTICO,"Cliente com risco de churn por high_price, ofereça 15% de desconto por fidelidade de 1 ano.",128.01,100.0%
8593-WHYHV,Male,0,No,No,3.0,Yes,Yes,Fibra ótica,No,No,No,No,No,Yes,Mensal,Yes,Fatura digital,85.3,264.8,Oferta do Concorrente,0.9998879432678223,inference,1,CRÍTICO,"O cliente tem Fiber Optic com risco de churn por competitor_offer, ofereça 15% de desconto por fidelidade de 1 ano.",127.94,100.0%
3842-IYKUE,Female,0,No,No,35.0,Yes,Yes,Fibra ótica,No,Yes,No,Yes,No,No,Mensal,No,Cartão de crédito,85.3,2917.5,Problema de conexão,0.999821126461029,inference,2,CRÍTICO,"O cliente tem Fibra com risco de churn por internet_connection, ofereça visita técnica VIP ou troca de equipamento.",127.93,100.0%
8063-GBATB,Female,1,No,No,27.0,Yes,Yes,Fibra ótica,No,No,No,No,No,Yes,Mensal,Yes,Fatura digital,85.25,2287.25,Alto Preço,0.9998908042907715,inference,1,CRÍTICO,"O cliente tem Fibra com risco de preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",127.86,100.0%
5373-SFODM,Male,1,Yes,No,36.0,Yes,Yes,Fibra ótica,No,No,No,No,No,Yes,Mensal,Yes,Cartão de crédito,85.25,3132.75,Problema de conexão,0.9998006224632263,inference,1,CRÍTICO,"O cliente tem Fibra com risco de churn por internet_connection, ofereça visita técnica VIP ou troca de equipamento.",127.85,100.0%
7248-VZQLC,Female,1,No,No,47.0,Yes,Yes,Fibra ótica,No,Yes,Yes,No,No,No,Mensal,Yes,Débito automático,85.2,3969.35,Oferta do Concorrente,0.9998014569282532,inference,2,CRÍTICO,"O cliente tem Fiber Optic com risco de churn por competitor_offer, ofereça 15% de desconto por fidelidade de 1 ano.",127.77,100.0%
1069-XAIEM,Female,1,No,No,1.0,Yes,Yes,Fibra ótica,No,No,No,No,No,Yes,Mensal,Yes,Fatura digital,85.05,85.05,Problema de conexão,0.9998725652694702,inference,1,CRÍTICO,"O cliente tem Fibra com risco de churn por internet_connection, ofereça visita técnica VIP ou troca de equipamento.",127.56,100.0%
9282-IZGQK,Female,0,No,No,1.0,Yes,Yes,Fibra ótica,No,No,No,No,No,Yes,Mensal,Yes,Fatura digital,85.0,85.0,Alto Preço,0.9998643398284912,inference,1,CRÍTICO,Cliente com alta probabilidade de churn devido ao preço. Ofereça 15% de desconto por fidelidade de 1 ano.,127.48,100.0%
6230-BSUXY,Female,1,No,No,1.0,Yes,No,Fibra ótica,No,No,Yes,No,No,Yes,Mensal,Yes,Fatura digital,85.0,85.0,Problema de conexão,0.9998458623886108,inference,2,CRÍTICO,"O cliente tem Fibra com risco de churn por internet_connection, ofereça visita técnica VIP ou troca de equipamento e desconto de 15% por fidelidade.",127.48,100.0%
0524-IAVZO,Female,0,Yes,No,30.0,Yes,Yes,Fibra ótica,No,No,No,No,No,Yes,Mensal,Yes,Fatura digital,85.0,2624.25,Oferta do Concorrente,0.9996635913848877,inference,1,CRÍTICO,"O cliente tem Fiber Optic com risco de churn por competitor_offer, ofereça 15% de desconto por fidelidade de 1 ano.",127.46,100.0%
2379-ENZGV,Male,0,No,No,6.0,Yes,No,Fibra ótica,No,Yes,No,No,Yes,No,Mensal,Yes,Fatura digital,84.85,523.5,Problema de conexão,0.9997979998588562,inference,2,CRÍTICO,"O cliente tem Fibra com risco de churn por internet_connection, ofereça visita técnica VIP ou troca de equipamento e desconto de 15% por fidelidade.",127.25,100.0%
4822-YCXMX,Male,0,No,No,25.0,Yes,Yes,Fibra ótica,No,No,No,No,No,Yes,Mensal,Yes,Fatura digital,84.8,2043.45,Alto Preço,0.9999039173126221,inference,1,CRÍTICO,"Cliente com risco de churn por high_price, ofereça 15% de desconto por fidelidade de 1 ano.",127.19,100.0%
3198-VELRD,Female,0,Yes,Yes,3.0,Yes,Yes,Fibra ótica,No,No,No,No,No,Yes,Mensal,Yes,Débito automático,84.75,264.85,Alto Preço,0.9997708201408386,inference,1,CRÍTICO,O cliente tem Fibra com risco de preço alto. Ofereça 15% de desconto por fidelidade de 1 ano.,127.1,100.0%
8972-HJWNV,Female,1,Yes,No,7.0,Yes,Yes,Fibra ótica,No,No,No,No,No,Yes,Mensal,Yes,Fatura digital,84.55,646.85,Problema de conexão,0.9998434782028198,inference,1,CRÍTICO,"""O cliente tem Fibra com risco de churn por internet_connection, ofereça visita técnica VIP ou troca de equipamento e desconto de 15% por fidelidade.""",126.81,100.0%
7861-UVUFT,Female,0,Yes,No,15.0,Yes,No,Fibra ótica,No,No,Yes,No,Yes,No,Mensal,Yes,Fatura digital,84.3,1308.4,Questões pessoais,0.9996763467788696,inference,2,CRÍTICO,O cliente tem Fibra com risco de churn por motivos pessoais. Ofereça 15% de desconto por fidelidade de 1 ano.,126.41,100.0%
8623-TMRBY,Male,1,Yes,Yes,51.0,Yes,Yes,Fibra ótica,No,Yes,Yes,No,No,No,Mensal,Yes,Fatura digital,84.2,4146.05,Problema de conexão,0.9999456405639648,inference,2,CRÍTICO,"O cliente tem Fibra com risco de churn por internet_connection, ofereça visita técnica VIP ou troca de equipamento.",126.29,100.0%
3223-WZWJM,Male,0,No,No,26.0,Yes,Yes,Fibra ótica,No,No,No,No,No,Yes,Mensal,Yes,Fatura digital,83.95,2254.2,Oferta do Concorrente,0.9997411370277405,inference,1,CRÍTICO,"O cliente tem Fiber Optic com risco de churn por competitor_offer, ofereça 15% de desconto por fidelidade de 1 ano.",125.89,100.0%
3908-BLSYF,Female,0,No,No,6.0,Yes,No,Fibra ótica,No,No,Yes,No,No,Yes,Mensal,No,Fatura digital,83.9,497.55,Alto Preço,0.9998867511749268,inference,2,CRÍTICO,"O cliente tem Fibra com risco de preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",125.84,100.0%
0013-EXCHZ,Female,1,Yes,No,3.0,Yes,No,Fibra ótica,No,No,No,Yes,Yes,No,Mensal,Yes,Fatura física,83.9,267.4,Problema de conexão,0.9992307424545288,inference,2,CRÍTICO,"O cliente tem Fiber Optic com risco de churn alto devido a problemas de conexão, ofereça visita técnica VIP e desconto de 15% por fidelidade.",125.75,99.9%
9965-YOKZB,Male,1,No,No,9.0,Yes,Yes,Fibra ótica,No,No,No,No,No,Yes,Mensal,Yes,Fatura digital,83.85,790.15,Problema de conexão,0.9997296929359436,inference,1,CRÍTICO,"O cliente tem Fibra com risco de churn por internet_connection, ofereça visita técnica VIP ou troca de equipamento.",125.74,100.0%
8436-BJUMM,Male,0,Yes,Yes,26.0,Yes,Yes,Fibra ótica,No,No,No,No,Yes,No,Mensal,Yes,Fatura digital,83.75,2070.6,Alto Preço,0.9997797608375549,inference,1,CRÍTICO,"Cliente com risco de churn por high_price, ofereça 15% de desconto por fidelidade de 1 ano.",125.6,100.0%
8931-GJJIQ,Female,0,No,No,9.0,Yes,Yes,Fibra ótica,No,No,No,No,No,Yes,Mensal,Yes,Fatura digital,83.3,803.3,Alto Preço,0.9996519088745117,inference,1,CRÍTICO,"O cliente tem Fibra com risco de preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",124.91,100.0%
7314-OXENN,Male,0,No,No,2.0,Yes,Yes,Fibra ótica,No,Yes,No,No,No,No,Mensal,Yes,Fatura digital,82.0,184.65,Problema de conexão,0.9999197721481323,inference,1,CRÍTICO,"O cliente tem Fibra com risco de churn por internet_connection, ofereça visita técnica VIP ou troca de equipamento.",122.99,100.0%
2004-OCQXK,Female,0,No,No,1.0,Yes,No,Fibra ótica,No,No,No,No,No,Yes,Mensal,Yes,Fatura digital,81.95,81.95,Alto Preço,0.9999109506607056,inference,1,CRÍTICO,"O cliente tem Fibra com risco de preço alto, ofereça 15% de desconto por fidelidade de 1 ano.",122.91,100.0%
6772-KSATR,Male,0,No,No,1.0,Yes,Yes,Fibra ótica,Yes,No,No,No,No,No,Mensal,Yes,Fatura digital,81.7,81.7,Problema de conexão,0.9996787309646606,inference,1,CRÍTICO,"O cliente tem Fibra com risco de churn por internet_connection, ofereça visita técnica VIP ou troca de equipamento.",122.51,100.0%
